"","pf.33","pf.34","pf.69","pf.83","pf.98","pf.177","pf.243","pf.260","pf.263","pf.264","pf.277","pf.280","pf.338","pf.340","pf.341","pf.353","pf.354","pf.356","pf.357","pf.370","pf.371","pf.373"
"PF3D7_0319800",0,0,0,2.58496250072116,0,0,0,0,2.8073549220576,0,0,0,1,3.90689059560852,0,0,2,0,0,4.70043971814109,3.16992500144231,1
"PF3D7_0319900",5.7279204545632,0,0,0,0,4.32192809488736,0,0,0,5.39231742277876,0,0,0,8.24792751344359,0,0,6.98868468677217,4.70043971814109,0,0,7.59991284218713,0
"PF3D7_0320000",1.58496250072116,3,0,4.4594316186373,0,4.08746284125034,7.29462074889163,1.58496250072116,5.20945336562895,6.32192809488736,11.7073591320809,4.08746284125034,0,2.58496250072116,0,0,5.12928301694497,3.32192809488736,0,0,4.58496250072116,0
"PF3D7_0320100",0,0,0,0,1,1.58496250072116,0,0,0,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_0320200",7.35755200461808,0,0,7.08746284125034,0,7.33091687811462,0,1,8.09803208296053,8.49185309632967,5.78135971352466,0,8.07146236255662,9.2667865406949,0,0,8.26209484537018,6.8703647195834,0,7.4093909361377,8.29001884693262,0
"PF3D7_0320300",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_0320400",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_0320500",0,0,0,4.39231742277876,0,2.32192809488736,0,0,0,3,0,0,3.58496250072116,5.75488750216347,0,0,4.24792751344359,5.8073549220576,0,2,0,0
"PF3D7_0320600",3.16992500144231,2,0,3.90689059560852,0,3.4594316186373,0,7.35755200461808,0,2,0,0,1.58496250072116,4.8073549220576,0,0,6.35755200461808,5.32192809488736,5.39231742277876,6.70043971814109,4.70043971814109,0
"PF3D7_0320700",3.58496250072116,4,0,6.4594316186373,0,1,0,9.18982455888002,0,6.65821148275179,0,0,1.58496250072116,7.4262647547021,0,0,0,6.04439411935845,0,4.39231742277876,2,4.85798099512757
"PF3D7_0320800",7.15987133677839,0,0,8.49185309632967,0,3,1,0,6.06608919045777,7.17990909001493,10.2946207488916,1.58496250072116,6.37503943134692,9.82654848729091,0,9.38370429247405,4.90689059560852,7.59245703726808,0,0,3.90689059560852,0
"PF3D7_0320900",0,6.37503943134692,0,0,0,0,0,0,0,0,0,0,0,8.35314682549808,0,0,2.58496250072116,0,8.22881869049588,8.56605403817109,3.8073549220576,0
"PF3D7_0321000",0,0,0,4,6.18982455888002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32192809488736,1.58496250072116,3.8073549220576
"PF3D7_0321100",0,0,1,0,4.90689059560852,0,0,0,0,0,1,0,0,3.4594316186373,0,0,0,0,0,1.58496250072116,0,0
"PF3D7_0321200",1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_0321300",0,0,0,0,0,0,0,0,3.4594316186373,0,0,0,0,3.58496250072116,0,0,0,2,0,0,0,0
"PF3D7_0321400",5,0,0,0,0,5.28540221886225,5.4262647547021,0,7.03342300153745,3.70043971814109,0,0,7.01122725542325,3,0,0,7.89481776330794,6.8703647195834,0,0,6.10852445677817,0
"PF3D7_0321500",0,0,0,6.93073733756289,0,2.8073549220576,8.4757334309664,0,3.8073549220576,1,0,0,1,6.83289001416474,0,0,6.14974711950468,4.32192809488736,0,0,5.28540221886225,0
"PF3D7_0321600",5.88264304936184,1,0,0,0,2.58496250072116,3.16992500144231,8.24792751344359,0,0,0,0,0,3.58496250072116,10.9964734887332,0,0,2.32192809488736,0,0,0,9.319672120947
"PF3D7_0321700",4.70043971814109,5,0,6.20945336562895,0,3.8073549220576,8.84862294042934,6.12928301694497,0,5.83289001416474,1,6.49185309632967,3.70043971814109,0,3.70043971814109,2.32192809488736,0,1.58496250072116,8.0389189892923,0,0,4.70043971814109
"PF3D7_0321800",0,7.59245703726808,1.58496250072116,0,8.51963625284321,3,6.75488750216347,8.53138146051631,7.4757334309664,6.06608919045777,0,9.00842862207058,4.90689059560852,8.07681559705083,9.06069593168755,7.56224242422107,6.24792751344359,3.4594316186373,9.10852445677817,0,3,8.31741261376487
"PF3D7_0321900",0,1,0,0,0,5.20945336562895,0,0,6.94251450533924,6.22881869049588,0,4.39231742277876,7.90689059560852,0,3.16992500144231,0,6.02236781302845,4.4594316186373,0,0,7.07681559705083,3.4594316186373
"PF3D7_0322000",0,0,10.9964734887332,0,2.58496250072116,5.4594316186373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_0322100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32192809488736,0,4.95419631038687,0
"PF3D7_0322200",0,0,0,1,0,1,0,0,4.64385618977472,1,0,0,0,1,0,0,4.70043971814109,2,0,0,4.58496250072116,0
"PF3D7_0322300",0,0,0,0,0,4.95419631038687,0,0,0,0,0,0,0,0,0,0,0,0,7.7279204545632,6.4093909361377,0,0
"PF3D7_0322400",5,0,0,2.8073549220576,0,5.4262647547021,0,0,5.78135971352466,0,4.70043971814109,0,2.8073549220576,0,0,6.89481776330794,6.28540221886225,0,0,0,5.12928301694497,0
"PF3D7_0322500",0,0,0,0,1,0,0,0,0,0,0,2.8073549220576,0,0,0,0,1.58496250072116,0,3.16992500144231,0,0,0
"PF3D7_0322600",0,7.28540221886225,1,0,0,3,8.3037807481771,8.10328780841202,2,0,0,8.7714894695006,4.24792751344359,0,9.58683978796183,8.56605403817109,0,0,11.0272148851598,0,0,8.21916852046216
"PF3D7_0322700",4.16992500144231,3,0,0,6.14974711950468,0,4.08746284125034,6.35755200461808,0,5.7279204545632,0,5.83289001416474,0,6.35755200461808,2.32192809488736,2,1,0,0,0,2.58496250072116,6.08746284125034
"PF3D7_0322800",0,7.61470984411521,0,0,0,0,4.64385618977472,9.34429590791582,0,0,0,9.60177078840771,0,0,9.37068740680722,8.16992500144231,0,0,8.74819284958946,0,0,6.53915881110803
"PF3D7_0322900",3.58496250072116,0,6.91886323727459,5.24792751344359,10.3619437737352,0,0,0,0,4.64385618977472,0,0,0,0,0,0,0,0,5.58496250072116,1,1,0
"PF3D7_0323000",1.58496250072116,1.58496250072116,1.58496250072116,5.78135971352466,0,0,5.28540221886225,0,4.52356195605701,3.8073549220576,0,1,5.70043971814109,6.89481776330794,0,4.90689059560852,4.8073549220576,3.4594316186373,6.58496250072116,0,2.32192809488736,0
"PF3D7_0323100",2,5.90689059560852,4.32192809488736,0,0,0,3.8073549220576,6.06608919045777,1.58496250072116,4.4594316186373,0,4.24792751344359,3.70043971814109,1.58496250072116,3.32192809488736,6.53915881110803,4.16992500144231,1,0,1,1,9.33539035469392
"PF3D7_0323200",4.4594316186373,0,1.58496250072116,4.24792751344359,0,4.8073549220576,0,0,1,4.64385618977472,0,0,1.58496250072116,5.24792751344359,3,3.4594316186373,6.53915881110803,0,0,0,5,0
"PF3D7_0323300",0,4.52356195605701,0,0,0,0,0,7.23840473932508,0,6,0,0,1,0,0,6.14974711950468,0,0,0,0,3.70043971814109,4
"PF3D7_0323400",0,0,0,0,0,4,0,0,6.96578428466209,5.93073733756289,0,1,0,0,0,0,0,5.93073733756289,0,0,6.82017896241519,0
"PF3D7_0323500",0,0,0,0,0,0,0,0,0,0,0,0,0,2.58496250072116,0,0,2.32192809488736,0,0,0,0,0
"PF3D7_0323600",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.64385618977472,0,0
"PF3D7_0323700",2.32192809488736,0,3,5.16992500144231,0,0,0,0,3.4594316186373,3.70043971814109,0,0,0,1.58496250072116,0,0,0,0,0,1,0,0
"PF3D7_0323800",0,0,1,6.04439411935845,0,5.32192809488736,4.70043971814109,6.18982455888002,7.19967234483636,6.93073733756289,0,1.58496250072116,5.93073733756289,7.3037807481771,0,4.85798099512757,6.70043971814109,4.85798099512757,0,4.32192809488736,5.16992500144231,1
"PF3D7_0324000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_0324100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_0324200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_0324300",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_0324400",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_0324500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_0324600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_0324800",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_0324900",2.32192809488736,0,0,0,0,0,0,0,2.58496250072116,0,0,4.4594316186373,0,0,1,0,0,0,0,0,0,0
"PF3D7_0200100",0,0,0,1,0,0,0,0,3.4594316186373,4.24792751344359,0,4.24792751344359,0,5.55458885167764,0,4.16992500144231,0,0,0,0,1.58496250072116,0
"PF3D7_0200200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_0200300",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"PF3D7_0200400",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_0200500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_0200600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_0200700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_0201000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_0201100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_0201200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_0201300",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_0201400",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_0201500",0,0,7.29462074889163,0,9.93957921431469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"PF3D7_0201600",0,0,7.2667865406949,0,8.18982455888002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"PF3D7_0201700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_0201800",0,0,7.34872815423108,0,6.7279204545632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_0201900",0,0,13.8498937360213,0,11.7287708495427,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"PF3D7_0202000",0,0,15.0626364557346,0,13.6004937074528,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"PF3D7_0202100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_0202200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_0202300",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_0202400",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_0202500",0,0,6.39231742277876,0,0,0,0,0,0,0,0,5.49185309632967,0,0,0,0,0,0,0,0,0,0
"PF3D7_0202600.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_0202600.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_0202700",4.4594316186373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_0202800",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_0202900",2.58496250072116,0,0,0,0,1,2.58496250072116,0,2.8073549220576,0,0,0,2,3.58496250072116,0,0,0,0,0,0,4.70043971814109,0
"PF3D7_0203000",3,0,0,2.32192809488736,0,4.32192809488736,5.16992500144231,4.16992500144231,4.08746284125034,6.4262647547021,0,0,0,3.8073549220576,5.12928301694497,3.4594316186373,5.64385618977472,0,7.77478705960117,2.8073549220576,0,0
"PF3D7_0203100",0,3,0,6.22881869049588,0,5.97727992349992,6.49185309632967,5.70043971814109,6.75488750216347,4.08746284125034,7.51569983828404,4.4594316186373,6.10852445677817,7.59991284218713,7.49185309632967,7.96578428466209,6.12928301694497,3.70043971814109,0,3.16992500144231,5.55458885167764,4.58496250072116
"PF3D7_0203200",4.58496250072116,0,0,3.70043971814109,0,3.70043971814109,0,0,3.8073549220576,1.58496250072116,0,0,1,3.90689059560852,4.95419631038687,2,3.32192809488736,2.58496250072116,5.58496250072116,5.4594316186373,5.20945336562895,6.04439411935845
"PF3D7_0203300",4,5.78135971352466,0,3.32192809488736,0,5,5.90689059560852,5.04439411935845,5.39231742277876,5.49185309632967,0,7.13955135239879,5.6724253419715,5.08746284125034,0,7.4093909361377,6.74146698640115,5.4262647547021,0,0,4.52356195605701,7.5077946401987
"PF3D7_0203400",2,6.97727992349992,0,0,0,3.16992500144231,6.04439411935845,7.03342300153745,0,0,0,7.56224242422107,1,5.39231742277876,9.64565843240871,8.69696752623429,0,2.8073549220576,8.11894107272351,0,0,3.16992500144231
"PF3D7_0203600",0,5.55458885167764,0,0,0,0,0,5.70043971814109,0,5.04439411935845,0,2.58496250072116,1.58496250072116,0,0,0,0,0,4.24792751344359,0,0,7.89481776330794
"PF3D7_0203700",5.49185309632967,0,7.33985000288462,0,0,3.16992500144231,4.52356195605701,0,0,5.97727992349992,0,0,6.4594316186373,9.50382573799575,0,0,4.39231742277876,0,0,2,5.16992500144231,0
"PF3D7_0203800",4.24792751344359,0,0,8.33539035469392,0,6.08746284125034,0,0,7.06608919045777,8.20945336562895,0,0,7.98868468677217,10.0320457269308,0,0,7.74819284958946,7.7279204545632,0,8.33539035469392,8.1548181090521,0
"PF3D7_0203900",0,0,0,0,0,2.32192809488736,0,0,0,0,0,0,0,3.8073549220576,0,0,7.72109918870718,0,0,0,0,0
"PF3D7_0204000",4.32192809488736,6.49185309632967,0,0,0,4.16992500144231,9.3264294871223,6.20945336562895,1,2,0,6.89481776330794,6.18982455888002,1,5.28540221886225,9.7431513941125,2,0,8.17990909001493,0,0,0
"PF3D7_0204100",4.32192809488736,4.85798099512757,0,0,0,4.16992500144231,0,7.64385618977472,4.52356195605701,6.14974711950468,0,5.93073733756289,3.4594316186373,7.81378119121704,6.02236781302845,5.16992500144231,0,0,6.62935662007961,4.24792751344359,6.44294349584873,9.00562454919388
"PF3D7_0204200",5.93073733756289,3.70043971814109,0,4.90689059560852,9.2045711442492,5.75488750216347,0,6.49185309632967,4.16992500144231,3.32192809488736,0,0,5.32192809488736,5.93073733756289,2.32192809488736,0,1.58496250072116,2,1.58496250072116,0,1,1.58496250072116
"PF3D7_0204300",0,3.58496250072116,0,3.58496250072116,0,1.58496250072116,6.08746284125034,0,3.90689059560852,0,0,6.44294349584873,0,0,6.35755200461808,6.4262647547021,5.58496250072116,0,0,0,0,6.52356195605701
"PF3D7_0204400",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_0204500",0,0,0,5.24792751344359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_0204600",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.58496250072116,0
"PF3D7_0204700",0,0,0,6.3037807481771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_0204800",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.56985560833095,0
"PF3D7_0204900",0,0,0,0,0,0,0,0,0,0,0,0,0,4.4594316186373,0,0,0,0,0,0,0,0
"PF3D7_0205000",0,8.25738784269265,0,3.90689059560852,0,2.58496250072116,9.41151098801207,7.02236781302845,0,0,0,8.70390357344466,0,3.4594316186373,10.8895039634115,9.32418054661874,4.58496250072116,0,8.2807707701306,0,2,7.19967234483636
"PF3D7_0205100",0,7.49984588708321,0,0,0,3.70043971814109,9.33985000288462,8.27612440527424,0,1,0,8.60362634498619,3.90689059560852,4.39231742277876,9.93957921431469,10.2276159434142,1,5.12928301694497,9.37286506011259,0,6.02236781302845,7.91886323727459
"PF3D7_0205200",1.58496250072116,1.58496250072116,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2.32192809488736,0,0,0
"PF3D7_0205300",0,3.4594316186373,0,0,0,0,5.8073549220576,0,0,0,0,7.45121111183233,0,0,1.58496250072116,7.92481250360578,0,0,9.19475685442225,0,1,0
"PF3D7_0205400",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.97727992349992,3.16992500144231,3.16992500144231,0
"PF3D7_0205500",0,0,0,0,0,0,0,0,0,4.08746284125034,0,0,0,0,0,0,0,0,0,0,4.85798099512757,0
"PF3D7_0205600",0,3.16992500144231,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58496250072116,4.16992500144231,0,0
"PF3D7_0205700.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_0205700.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.58496250072116,0,0,0,0
"PF3D7_0205800",3.16992500144231,0,0,4.64385618977472,0,3.70043971814109,0,0,4,0,0,0,7.27612440527424,6.53915881110803,0,0,2,5.4594316186373,0,0,4.8073549220576,4.85798099512757
"PF3D7_0205900",0,0,0,7.84549005094437,0,7.01122725542325,0,0,7.39231742277876,5.20945336562895,0,0,5.8073549220576,8.87958324961278,0,0,7.43462822763672,1,0,2.32192809488736,1,0
"PF3D7_0206000",1.58496250072116,0,0,4.24792751344359,0,0,7.17990909001493,0,0,0,0,1.58496250072116,0,0,6.52356195605701,0,6.89481776330794,0,0,0,0,0
"PF3D7_0206100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.35755200461808,0,0,0,0,0,0
"PF3D7_0206200",0,0,0,7.54689445988764,0,2.58496250072116,0,0,0,7.4262647547021,0,0,0,8.96578428466209,0,0,3.58496250072116,5,0,0,0,0
"PF3D7_0206500",3,4,0,3.58496250072116,3.16992500144231,3.8073549220576,0,7.03342300153745,0,0,0,0,0,5.83289001416474,0,0,0,5.32192809488736,0,5.12928301694497,7.02236781302845,0
"PF3D7_0206600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_0206700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_0206800",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_0206900.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_0206900.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_0207000",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3.70043971814109,0,0,0,0
"PF3D7_0207100",0,7.12928301694497,0,5.93073733756289,0,5.08746284125034,5.7279204545632,6.28540221886225,4.4594316186373,4.64385618977472,9.16239132875691,8.38801728534514,3.90689059560852,8.10328780841202,0,4.08746284125034,5.4594316186373,6.95419631038687,4.4594316186373,5.58496250072116,0,0
"PF3D7_0207200",0,0,0,2.32192809488736,0,0,0,0,0,0,0,0,0,0,0,0,4.64385618977472,0,0,0,0,0
"PF3D7_0207300",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_0207400",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"PF3D7_0207500",0,0,0,0,0,0,0,1.58496250072116,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_0207600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_0207700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_0207800",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_0207900",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_0208000",0,0,0,2.8073549220576,0,0,9.68650052718322,0,0,0,0,0,1.58496250072116,7.95419631038687,0,0,0,0,0,0,5.12928301694497,0
"PF3D7_0208100.1",4.16992500144231,0,0,7.21916852046216,0,5.04439411935845,0,0,6.35755200461808,6.84549005094437,0,0,6.65821148275179,5.4262647547021,7.25738784269265,0,1.58496250072116,3.4594316186373,0,4.08746284125034,6.8073549220576,0
"PF3D7_0208200",0,0,0,4.4594316186373,0,0,0,0,0,0,0,0,3.70043971814109,0,0,0,0,0,0,0,0,0
"PF3D7_0208300",3,0,0,0,0,0,5.70043971814109,0,3.8073549220576,3.58496250072116,0,0,0,1,0,0,0,0,0,0,0,0
"PF3D7_0208400",4.52356195605701,5.83289001416474,0,1.58496250072116,0,3.90689059560852,7.90689059560852,8.41362792902417,5.85798099512757,6.89481776330794,0,8.02236781302845,1.58496250072116,0,8.23840473932508,6.91886323727459,2.8073549220576,4.39231742277876,2,3.90689059560852,3.90689059560852,5.85798099512757
"PF3D7_0208500",0,0,0,0,0,0,0,0,0,2.8073549220576,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_0208600",1,0,0,4.90689059560852,0,4,0,0,0,1,7.4178525148859,0,6.28540221886225,7.25738784269265,0,0,1,3.58496250072116,0,1,7.32192809488736,0
"PF3D7_0208700.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_0208700.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_0208800",0,0,0,0,0,0,0,0,0,0,0,0,3.58496250072116,4.58496250072116,0,0,4.16992500144231,0,0,0,5.24792751344359,0
"PF3D7_0208900",0,2.8073549220576,0,0,0,0,1.58496250072116,7.99435343685886,0,0,0,2.58496250072116,0,0,9.92332748541919,8.77807712953536,0,0,2,0,0,6.93073733756289
"PF3D7_0209000",6.7279204545632,9.96578428466209,0,8.27146302790437,0,7.97154355395077,10.1910592145317,11.635718120331,7.81378119121704,6.62935662007961,6.24792751344359,10.0028150156071,8.05528243550119,9.12928301694497,11.9787104591064,10.7389366816761,8.9915218460757,5.49185309632967,11.4963544885646,8.83289001416474,8.27612440527424,11.3230547603416
"PF3D7_0209100",0,1,0,0,0,0,0,0,0,0,0,0,0,8.58120058192496,0,0,6.61470984411521,0,0,1.58496250072116,0,4.32192809488736
"PF3D7_0209200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04439411935845,0,0,0,0
"PF3D7_0209300",0,0,0,1.58496250072116,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.58496250072116,0
"PF3D7_0209400",4,0,0,3.4594316186373,0,0,0,0,0,0,0,0,0,7.29462074889163,0,0,0,0,0,0,0,0
"PF3D7_0209500",0,0,0,1,0,2.8073549220576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16992500144231,0
"PF3D7_0209600",0,0,0,0,0,0,0,0,0,0,0,0,0,3.90689059560852,1,0,0,0,0,0,0,0
"PF3D7_0209700",0,6.33985000288462,0,0,2.32192809488736,1.58496250072116,0,3.70043971814109,0,0,0,0,1,0,6.10852445677817,0,0,2.32192809488736,3.16992500144231,0,5.52356195605701,6.75488750216347
"PF3D7_0209800",0,0,0,0,5.85798099512757,0,0,0,0,0,0,0,6.02236781302845,0,3.32192809488736,3.16992500144231,6.16992500144231,6.61470984411521,0,6.79441586635011,0,2.8073549220576
"PF3D7_0210000",0,4,0,0,0,0,0,0,2.58496250072116,3.32192809488736,0,0,0,5.55458885167764,0,0,0,0,0,0,2.58496250072116,0
"PF3D7_0210100.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_0210100.1",0,0,2,0,4.95419631038687,1,0,2,1.58496250072116,3.8073549220576,0,0,0,0,0,0,0,3.58496250072116,0,1,4.64385618977472,0
"PF3D7_0210200",5.04439411935845,10,0,4,0,4.75488750216347,9.82495874052852,10.0566377151132,4.39231742277876,4.90689059560852,0,10.2888660741658,3.16992500144231,7.20945336562895,11.515699838284,11.0409745988173,1,4.52356195605701,10.9255544398736,5.70043971814109,4.24792751344359,8.3037807481771
"PF3D7_0210300",0,0,0,0,0,0,2.58496250072116,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58496250072116,0
"PF3D7_0210400",0,0,0,0,0,0,0,0,5.08746284125034,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_0210500",1.58496250072116,0,0,0,0,0,2.8073549220576,0,0,0,0,0,0,2.32192809488736,0,0,0,0,0,0,0,0
"PF3D7_0210600",6.4757334309664,0,0,7.8073549220576,0,6.16992500144231,0,0,4.90689059560852,6.04439411935845,10.4178525148859,0,6.3037807481771,7.33091687811462,0,0,8.07146236255662,1,0,0,7.59245703726808,0
"PF3D7_0210700",2,3.4594316186373,0,4.70043971814109,0,0,0,0,4.85798099512757,4.58496250072116,6.84549005094437,0,0,4.64385618977472,0,0,1.58496250072116,1.58496250072116,0,1.58496250072116,1,0
"PF3D7_0210800",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_0210900",0,0,0,0,0,3.16992500144231,0,0,0,0,0,3.32192809488736,3.70043971814109,4.52356195605701,7.48381577726426,0,0,0,0,0,0,4.85798099512757
"PF3D7_0211100",0,0,0,3.70043971814109,0,0,0,0,0,4.24792751344359,0,0,5.20945336562895,0,0,0,0,0,0,1,0,0
"PF3D7_0211200",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"PF3D7_0211300",0,0,0,0,0,3.90689059560852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_0211400",0,0,0,6,0,4.24792751344359,0,0,5.70043971814109,0,0,0,0,0,0,1,0,0,0,0,2.32192809488736,0
"PF3D7_0211500",0,0,0,2.58496250072116,0,2,0,0,4.08746284125034,0,0,0,0,0,0,0,1.58496250072116,0,0,0,0,0
"PF3D7_0211600",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_0211700",0,0,0,3.16992500144231,0,0,0,0,1.58496250072116,0,0,5.70043971814109,0,0,7.2667865406949,4,0,0,5.6724253419715,0,2.8073549220576,0
"PF3D7_0211800",0,0,0,3.4594316186373,1.58496250072116,5.88264304936184,4.39231742277876,0,0,6.10852445677817,0,0,5.85798099512757,4.95419631038687,9.48179943166575,5.7279204545632,0,0,0,0,0,0
"PF3D7_0211900",4,0,0,4.16992500144231,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58496250072116,7.44294349584873,0,0,2.32192809488736
"PF3D7_0212000",2,6.7279204545632,0,3.58496250072116,0,3,0,0,7.4594316186373,5.95419631038687,0,5.04439411935845,0,0,0,0,0,2.32192809488736,0,0,0,0
"PF3D7_0212100",0,5.6724253419715,7,0,0,5.08746284125034,6.2667865406949,0,0,0,11.0728025345442,7.49984588708321,0,4.32192809488736,4.32192809488736,0,6.4093909361377,8.11894107272351,0,0,1,7.4093909361377
